id,EAP,HPL,MWS
id00142,1.6508231055922806e-05,0.9999672174453735,1.6325866454280913e-05
id12357,0.8132779002189636,0.0063888197764754295,0.180333212018013
id08890,0.07028193026781082,0.221809521317482,0.707908570766449
id21379,0.0032030402217060328,0.9967669248580933,3.0086448532529175e-05
id12099,0.740670919418335,0.004404200706630945,0.25492486357688904
id06503,0.6857178211212158,0.048362936824560165,0.26591935753822327
id14408,0.43713635206222534,0.42666077613830566,0.13620291650295258
id17370,0.481490820646286,0.40152406692504883,0.11698511242866516
id25432,0.8772351145744324,0.06747987121343613,0.05528504028916359
id10132,0.4641992151737213,0.05357995256781578,0.48222073912620544
id27069,0.02594652958214283,0.9398362636566162,0.03421729430556297
id11515,0.8665252327919006,0.0833996906876564,0.05007506161928177
id01323,0.9942232966423035,0.002046999055892229,0.003729692194610834
id22520,0.030761292204260826,0.015586183406412601,0.9536525011062622
id03293,0.31210869550704956,0.0008094724616967142,0.6870818138122559
id19708,0.3874470293521881,0.23422683775424957,0.37832608819007874
id22346,0.7512335777282715,0.1777358502149582,0.07103049755096436
id27744,0.9058348536491394,0.0020217997953295708,0.09214332699775696
id04004,0.8677103519439697,0.04422495514154434,0.08806465566158295
id09476,0.8320620059967041,0.15144136548042297,0.016496649011969566
id01582,0.1033356636762619,0.22670021653175354,0.6699641942977905
id23782,0.056710172444581985,0.49890556931495667,0.44438427686691284
id03403,6.859198038000613e-05,0.002561223693192005,0.9973701238632202
id11119,0.07493741065263748,0.9042531251907349,0.020809447392821312
id16681,0.7645533084869385,0.23077081143856049,0.004675818141549826
id16399,0.9999858140945435,8.091518793662544e-06,6.121549176896224e-06
id22630,0.729306697845459,0.1556040197610855,0.11508925259113312
id27950,0.4912603199481964,0.17789441347122192,0.3308452069759369
id00046,0.928902804851532,0.016544809564948082,0.054552361369132996
id25556,0.1604343205690384,0.0663762092590332,0.7731894850730896
id16039,0.9222866296768188,0.017581159248948097,0.06013232469558716
id09110,0.9999423027038574,2.7847241653944366e-05,2.9811490094289184e-05
id19881,0.953681468963623,0.039093922823667526,0.007224658969789743
id21735,0.975179135799408,0.009095803834497929,0.015725022181868553
id02023,0.9999748468399048,2.3939364837133326e-05,1.228695509780664e-06
id01230,0.01908811740577221,0.9513348340988159,0.029576998203992844
id14916,0.001618538866750896,0.07087763398885727,0.9275038242340088
id04944,0.45946255326271057,0.3084898591041565,0.23204754292964935
id04349,0.095591701567173,0.0006497250287793577,0.9037585258483887
id22580,0.0022145346738398075,0.9966803789138794,0.0011051436886191368
id00343,0.4091845154762268,0.4047966003417969,0.1860188990831375
id14218,0.00012389791663736105,0.9995595812797546,0.00031648820731788874
id10546,0.9758409857749939,0.023539578542113304,0.0006194607703946531
id05627,0.2869150638580322,0.05418526381254196,0.6588996052742004
id13735,0.07155884802341461,0.9256013035774231,0.0028398330323398113
id01525,0.07402333617210388,0.04599626734852791,0.8799803256988525
id25242,0.9103880524635315,0.07879360020160675,0.010818302631378174
id17077,0.7102203965187073,0.09389030188322067,0.19588927924633026
id05672,0.8698604702949524,0.03370277211070061,0.0964367464184761
id22404,0.540248692035675,0.4300689399242401,0.02968241646885872
id25704,0.0170121006667614,0.9512240290641785,0.03176392614841461
id00903,0.998276948928833,0.001342885778285563,0.00038022600347176194
id15496,0.7290294766426086,0.24513894319534302,0.025831563398241997
id09903,0.35522010922431946,0.004989258013665676,0.6397905945777893
id03419,0.8870135545730591,0.018295301124453545,0.09469114243984222
id06647,0.9823300242424011,0.0020012008026242256,0.015668855980038643
id16700,0.023420454934239388,0.9751663208007812,0.0014131967909634113
id08983,0.9855565428733826,0.008547822013497353,0.005895680282264948
id20782,0.5848079919815063,0.27905431389808655,0.1361376792192459
id24494,0.9182318449020386,0.05111633986234665,0.030651811510324478
id10495,0.12606383860111237,0.859807014465332,0.014129194431006908
id21262,0.19654172658920288,0.02995549701154232,0.773502767086029
id25689,0.07755997031927109,0.04377954825758934,0.8786605000495911
id03705,0.11150896549224854,0.4031161069869995,0.48537489771842957
id01187,0.03581150993704796,0.9621744155883789,0.002014070749282837
id24649,0.8174171447753906,0.11183372139930725,0.07074911147356033
id12629,0.3374640941619873,0.006446658167988062,0.6560893058776855
id15211,0.013882738538086414,0.9855092167854309,0.0006081231986172497
id13170,0.13911984860897064,0.10293861478567123,0.7579416036605835
id14801,0.6766732931137085,0.2736084461212158,0.04971824958920479
id18525,0.8350759148597717,0.1047980934381485,0.06012594699859619
id21963,0.9997650980949402,0.0001497516641393304,8.503769640810788e-05
id23746,0.014083199203014374,0.02280004695057869,0.9631167054176331
id18216,0.1671476811170578,0.4945862889289856,0.3382660150527954
id16493,0.013549529947340488,0.000796003092546016,0.9856544137001038
id12987,0.31400537490844727,0.4566987454891205,0.22929590940475464
id04814,0.7223137617111206,0.10251273959875107,0.1751735806465149
id18602,0.6153315305709839,0.005162174813449383,0.37950631976127625
id23173,0.08069073408842087,0.8958373069763184,0.023471932858228683
id21165,0.36248505115509033,0.20615404844284058,0.4313609004020691
id26123,0.9772680401802063,0.02012474462389946,0.002607306931167841
id22608,0.09662944078445435,0.004237002693116665,0.899133563041687
id21139,0.9733459949493408,0.025794919580221176,0.0008591099176555872
id21853,0.110723577439785,0.8547206521034241,0.03455575928092003
id24128,0.863059937953949,0.12458539754152298,0.012354642152786255
id15666,0.5508840084075928,0.11739625781774521,0.3317197859287262
id11552,0.18711617588996887,0.7837575674057007,0.029126344248652458
id17621,0.18311116099357605,0.14354364573955536,0.6733452081680298
id20001,0.8598569631576538,0.11649850755929947,0.02364450879395008
id14166,0.9326905012130737,0.057549331337213516,0.009760167449712753
id24108,0.20740285515785217,0.5247726440429688,0.26782456040382385
id19871,0.02390326000750065,0.8817224502563477,0.09437421709299088
id22361,0.06443355232477188,0.18379168212413788,0.751774787902832
id21065,0.22692929208278656,0.05782691389322281,0.7152437567710876
id20749,0.9985842704772949,0.0012594289146363735,0.00015628879191353917
id20898,8.308848009619396e-06,0.9999781847000122,1.3435677828965709e-05
id10398,0.059597715735435486,0.030062178149819374,0.9103401899337769
id03578,0.36390748620033264,0.08486074209213257,0.5512318015098572
id25932,0.20473769307136536,0.19706188142299652,0.5982004404067993
id11133,0.013374370522797108,0.05701056495308876,0.9296150207519531
id15794,0.3996191620826721,0.536425769329071,0.06395503878593445
id24479,0.6005703210830688,0.3360978364944458,0.06333177536725998
id09563,0.0024215225130319595,0.9883294105529785,0.009249100461602211
id11279,0.005637379828840494,0.9726455807685852,0.0217170137912035
id26680,0.7390530109405518,0.012223891913890839,0.2487231343984604
id20529,0.07707538455724716,0.285611093044281,0.6373135447502136
id11761,0.7835150957107544,0.14343930780887604,0.07304563373327255
id02337,0.0016941344365477562,0.997940719127655,0.00036511660437099636
id04890,0.021099472418427467,0.006860328372567892,0.9720402359962463
id15707,5.2540330216288567e-05,0.002781463786959648,0.9971659779548645
id26204,2.0343370124464855e-05,0.7663522362709045,0.23362739384174347
id15611,0.9010796546936035,0.07988478988409042,0.019035547971725464
id17714,0.34768810868263245,0.05521257594227791,0.5970993041992188
id15392,0.9925051927566528,0.0013129835715517402,0.006181828677654266
id14685,0.23659533262252808,0.6850380301475525,0.07836659997701645
id02508,0.05908866971731186,0.4702583849430084,0.4706529676914215
id12406,0.8628055453300476,0.11065036803483963,0.026544060558080673
id24096,0.06918490678071976,0.92585688829422,0.0049581751227378845
id19837,0.9999520778656006,4.264504605089314e-05,5.2037194109288976e-06
id25565,0.031792052090168,0.008309946395456791,0.9598979949951172
id27598,0.9998562335968018,0.0001253684313269332,1.8395141523797065e-05
id26085,0.9642935991287231,0.024277370423078537,0.011429104954004288
id17400,0.03418402373790741,0.011979025788605213,0.953836977481842
id04501,0.9851683378219604,0.008785156533122063,0.006046480964869261
id02468,0.002993037225678563,0.0015603200299665332,0.9954466223716736
id07394,0.8434271812438965,0.12210839241743088,0.034464430063962936
id18917,0.040694452822208405,0.8890630602836609,0.07024246454238892
id14083,0.9422582983970642,0.04892398416996002,0.008817742578685284
id22675,0.2586311995983124,0.14503338932991028,0.5963354706764221
id27343,0.01392365712672472,0.034709859639406204,0.9513664245605469
id23206,0.31241104006767273,0.49221664667129517,0.19537225365638733
id11105,0.001319721806794405,0.9985892176628113,9.107591904466972e-05
id21017,0.11638770252466202,0.17753395438194275,0.7060784101486206
id13716,0.7858864068984985,0.14241963624954224,0.07169393450021744
id00352,0.04480545222759247,0.9466820359230042,0.008512523956596851
id12173,0.48466870188713074,0.0013420586474239826,0.513989269733429
id15008,0.8824470639228821,0.02935250848531723,0.08820042759180069
id23347,0.04657214879989624,0.025067266076803207,0.928360641002655
id23939,0.19938130676746368,0.23101447522640228,0.569604218006134
id12090,0.6474639773368835,0.27355140447616577,0.0789845734834671
id08307,2.0113819118705578e-05,0.9999586343765259,2.1276258848956786e-05
id21316,0.07023138552904129,0.7578937411308289,0.17187489569187164
id16457,0.2904548645019531,0.012032132595777512,0.6975129842758179
id23808,5.241984126769239e-07,1.8912076484411955e-05,0.9999805688858032
id12826,0.5914203524589539,0.3452902138233185,0.06328947097063065
id16819,0.13538667559623718,0.14876456558704376,0.7158488035202026
id15128,0.7581906318664551,0.10801354795694351,0.1337958723306656
id14953,0.014431688003242016,0.9398530721664429,0.045715294778347015
id04083,0.9967535138130188,0.00026827852707356215,0.0029781251214444637
id00773,0.020557574927806854,0.9744712114334106,0.004971238784492016
id24585,0.3033985495567322,0.02862134762108326,0.6679800748825073
id01362,0.474311888217926,0.17234911024570465,0.3533390164375305
id04514,0.8113917112350464,0.17667260766029358,0.011935708113014698
id19075,0.9951633214950562,0.004804261028766632,3.236693737562746e-05
id06283,0.9514924883842468,0.034627947956323624,0.013879588805139065
id19848,0.030340805649757385,0.9641649127006531,0.005494290497153997
id02566,0.08177714049816132,0.7458961606025696,0.17232674360275269
id26973,0.9261948466300964,0.007455169223248959,0.06634993851184845
id09333,1.1739659244724976e-10,8.788549443750071e-09,1.0
id21745,0.025032494217157364,0.2042752057313919,0.7706922888755798
id27167,0.32113122940063477,0.6675310134887695,0.01133773848414421
id08481,0.0800054669380188,0.8365679383277893,0.08342660218477249
id19456,0.990332305431366,0.009260798804461956,0.0004068802227266133
id01495,0.49300453066825867,0.29096296429634094,0.2160324901342392
id15069,0.5480641722679138,0.10095922648906708,0.3509766459465027
id18174,4.557402280624956e-05,4.86222816107329e-05,0.9999058246612549
id14450,0.000117706716991961,0.12050469219684601,0.8793776035308838
id04149,0.017438748851418495,0.9663884043693542,0.016172803938388824
id10972,0.04871237277984619,0.0025287508033216,0.9487588405609131
id05547,0.20469316840171814,0.4764801263809204,0.3188267648220062
id17670,0.1579771786928177,0.41388460993766785,0.4281381666660309
id04740,0.576251208782196,0.1931661069393158,0.23058269917964935
id24842,4.6462191676255316e-05,0.0005934443906880915,0.9993601441383362
id26895,0.05778035894036293,0.030372265726327896,0.9118473529815674
id15591,0.7002604007720947,0.03228346258401871,0.2674561142921448
id20895,0.4573265016078949,0.5330517292022705,0.009621815755963326
id11532,0.0032249116338789463,0.0008331870194524527,0.9959418177604675
id16516,0.07823587208986282,0.019257603213191032,0.9025065302848816
id14940,0.15766437351703644,0.4889833927154541,0.3533521592617035
id17152,0.9957209229469299,0.004212052095681429,6.711623427690938e-05
id12870,0.04559595137834549,0.9519725441932678,0.0024315137416124344
id17405,0.6774247884750366,0.08962531387805939,0.23294992744922638
id22274,0.10884782671928406,0.8662149906158447,0.024937214329838753
id08337,0.1548229604959488,0.021754298359155655,0.8234227895736694
id19549,0.8926925659179688,0.019786398857831955,0.08752105385065079
id19195,0.9140336513519287,0.06361556798219681,0.022350843995809555
id11564,0.9723507761955261,0.025136634707450867,0.0025126473046839237
id26771,0.0007557714707218111,0.06755199283361435,0.9316921830177307
id24955,0.5063574314117432,0.4557437002658844,0.03789890930056572
id22140,0.6774747967720032,0.05104631185531616,0.27147895097732544
id19920,0.43384864926338196,0.0966203361749649,0.46953099966049194
id09807,9.067837709153537e-06,0.5712181925773621,0.4287727177143097
id27426,0.9634929299354553,0.001970123965293169,0.034536901861429214
id22006,0.9983263611793518,0.00011570630158530548,0.0015579351456835866
id10604,0.9344896674156189,0.02811163291335106,0.03739871457219124
id11017,0.6062747240066528,0.36199793219566345,0.03172730654478073
id14335,0.06347136199474335,0.00021704364917241037,0.9363115429878235
id08707,0.7426128387451172,0.07858600467443466,0.17880116403102875
id15869,6.71121469508762e-08,0.0009586017113178968,0.9990412592887878
id20593,0.9736523628234863,0.014764165505766869,0.011583521030843258
id07428,0.6931975483894348,0.2628852128982544,0.04391728714108467
id11527,0.28528544306755066,0.007567174732685089,0.7071473598480225
id14901,0.9289498925209045,0.00215092021971941,0.0688992366194725
id19733,0.9990870952606201,0.00018962194735649973,0.0007233325741253793
id24677,0.001992367208003998,0.9914273023605347,0.006580350920557976
id26656,0.0005635243724100292,0.00013772353122476488,0.9992986917495728
id11707,0.9849106669425964,0.013842680491507053,0.0012466802727431059
id26218,0.0036234415601938963,0.9948627352714539,0.0015138013986870646
id19262,8.518883078068029e-06,3.708418444148265e-05,0.999954342842102
id24905,0.3254029452800751,0.5011681914329529,0.17342887818813324
id09170,0.953931450843811,0.021017270162701607,0.02505122683942318
id05772,0.07434608787298203,0.17968130111694336,0.7459725737571716
id25405,0.4875427484512329,0.14712372422218323,0.3653334975242615
id18491,8.359185449080542e-05,0.00014710391405969858,0.9997692704200745
id07780,0.4593411684036255,0.07029710710048676,0.47036173939704895
id01689,0.5566529631614685,0.14630146324634552,0.29704558849334717
id17498,0.00029150949558243155,6.68412321829237e-05,0.9996416568756104
id19964,0.8337197303771973,0.13732872903347015,0.028951473534107208
id14525,0.11685816198587418,0.047839224338531494,0.8353025913238525
id26363,0.21144914627075195,0.09589797258377075,0.6926528811454773
id07108,0.06730220466852188,0.009402219206094742,0.9232956171035767
id11692,0.9728296399116516,0.006773850880563259,0.020396556705236435
id10891,0.058512281626462936,0.40924808382987976,0.5322396159172058
id16743,0.03259962424635887,0.7694410681724548,0.19795933365821838
id11556,0.9996827840805054,0.00030594837153330445,1.1282922969257925e-05
id09116,0.8282225131988525,0.1526074856519699,0.019169975072145462
id24015,0.23851168155670166,0.23925267159938812,0.522235631942749
id00347,0.3832431137561798,0.1198258176445961,0.4969310760498047
id06284,0.040024809539318085,0.03402833640575409,0.925946831703186
id18794,0.0009305257699452341,0.9603968262672424,0.03867264837026596
id10702,1.1460811855101838e-08,1.0,1.0117950921539887e-08
id19239,0.17726610600948334,0.0376628041267395,0.785071074962616
id26016,0.8631162047386169,0.12827594578266144,0.00860788207501173
id26227,0.3030886650085449,0.10617321729660034,0.5907381176948547
id05367,0.021568436175584793,0.9758445024490356,0.002587029943242669
id09568,0.24272421002388,0.00628808094188571,0.750987708568573
id04660,0.7946659922599792,0.03442737087607384,0.1709066480398178
id04744,0.8684576749801636,0.04583718627691269,0.08570507168769836
id07251,0.005470586940646172,0.9629482626914978,0.03158116713166237
id25977,0.01852281205356121,0.9790775179862976,0.0023997169919312
id06244,0.3137017488479614,0.17084035277366638,0.5154579281806946
id24560,0.3529108464717865,0.6346507668495178,0.012438416481018066
id05091,0.10117289423942566,0.421131432056427,0.4776957035064697
id27248,0.2166503518819809,0.08196420967578888,0.7013853788375854
id12528,0.09055731445550919,0.5771694779396057,0.3322732150554657
id27322,0.06979059427976608,0.879941463470459,0.05026787519454956
id27213,0.3121265470981598,0.11299446225166321,0.574878990650177
id18588,0.9763946533203125,0.00865908432751894,0.014946233481168747
id14485,0.035174280405044556,0.1689607948064804,0.7958649396896362
id27475,0.29162973165512085,0.26045894622802734,0.4479113817214966
id02280,0.31165793538093567,0.3769196569919586,0.31142234802246094
id24083,0.15569619834423065,0.8108275532722473,0.03347625210881233
id02321,0.00018078416178468615,0.00013079054770059884,0.9996885061264038
id10299,0.0016344095347449183,2.0153200239292346e-05,0.9983454942703247
id27680,0.9601372480392456,0.021291689947247505,0.018571089953184128
id17607,0.016775932163000107,0.07775771617889404,0.9054663777351379
id06661,0.02078201435506344,0.896853506565094,0.08236444741487503
id23860,0.9696850776672363,0.0041804867796599865,0.026134373620152473
id26850,0.0025172794703394175,0.7436694502830505,0.2538132965564728
id16484,0.2142624855041504,0.09856614470481873,0.6871712803840637
id15302,0.48280003666877747,0.03540479391813278,0.48179522156715393
id21138,0.5479429960250854,0.39947983622550964,0.05257724970579147
id02525,0.08479999005794525,0.23783862590789795,0.6773613691329956
id12608,0.0009190606069751084,0.9985994696617126,0.00048150302609428763
id23863,0.4418494999408722,0.03917903080582619,0.5189715027809143
id01755,0.9801157712936401,0.0016600006492808461,0.018224205821752548
id10567,0.999360978603363,0.00035134353674948215,0.0002876780345104635
id08445,0.4542642831802368,0.08988994359970093,0.45584583282470703
id18146,0.005699908826500177,0.0001358515291940421,0.9941642880439758
id22263,0.46726399660110474,0.012930548749864101,0.5198054313659668
id13537,0.0041669802740216255,0.00033089291537180543,0.9955021739006042
id19985,0.41309013962745667,0.09039441496133804,0.4965154230594635
id08053,0.09406637400388718,0.00975405890494585,0.8961795568466187
id18959,7.992491009645164e-05,0.9998946189880371,2.536538158892654e-05
id06641,0.32930687069892883,0.6705976724624634,9.544775821268559e-05
id27291,0.03361847624182701,0.8681386113166809,0.09824295341968536
id16124,0.6659157872200012,0.020349949598312378,0.3137342631816864
id18221,0.1298099309206009,0.002413045847788453,0.8677770495414734
id25670,0.9675663709640503,0.03192319720983505,0.0005103634321130812
id18472,0.9891961812973022,0.0026076724752783775,0.008196067996323109
id10302,0.8201943039894104,0.01800096035003662,0.16180475056171417
id07721,0.024437427520751953,0.975064754486084,0.0004978250944986939
id22148,0.0359250083565712,0.01889355294406414,0.9451814293861389
id04724,6.934251359780319e-06,0.999966025352478,2.7074871468357742e-05
id03980,0.8583438396453857,0.14024315774440765,0.0014130044728517532
id11982,0.9866331815719604,0.011848079040646553,0.0015188005054369569
id05566,0.002645129105076194,0.9973502159118652,4.6475729504891206e-06
id13235,0.08055371046066284,0.9154220223426819,0.004024318419396877
id24524,0.6054768562316895,0.010583329945802689,0.3839398920536041
id26783,0.07787030935287476,0.001199285383336246,0.9209304451942444
id02220,0.012348111718893051,0.9863554835319519,0.00129644013941288
id17163,0.7205785512924194,0.06806990504264832,0.21135151386260986
id21903,0.7509269118309021,0.1130339577794075,0.1360391527414322
id13350,5.760666681453586e-07,1.266434628632851e-05,0.9999867677688599
id07036,0.998674750328064,7.369933882728219e-05,0.0012516030110418797
id09150,0.9279528260231018,0.01901504024863243,0.05303220450878143
id22042,2.2548749257111922e-05,7.916185495560057e-06,0.999969482421875
id19562,0.6907885670661926,0.2130606472492218,0.09615083038806915
id05125,0.6039317846298218,0.16989587247371674,0.2261722981929779
id19462,0.9565137028694153,0.043295834213495255,0.00019039442122448236
id02265,0.9400594234466553,0.054046712815761566,0.005893853958696127
id11769,0.263851523399353,0.47609925270080566,0.26004913449287415
id19021,0.9380420446395874,0.031621500849723816,0.03033648431301117
id06166,0.9917901754379272,0.005254260264337063,0.0029555526562035084
id26800,0.793965756893158,0.14344586431980133,0.06258838623762131
id21422,0.36526787281036377,0.10009333491325378,0.5346387624740601
id13116,0.681429386138916,0.10243592411279678,0.21613475680351257
id05996,0.9911110401153564,0.008354934863746166,0.0005339793860912323
id23318,0.981744110584259,0.018171127885580063,8.468191663268954e-05
id20725,0.0038663146551698446,0.006213644053786993,0.9899200201034546
id09210,0.7808042764663696,0.10765372961759567,0.11154201626777649
id25842,0.39222365617752075,0.08527356386184692,0.5225027799606323
id00767,0.6562380194664001,0.09834583103656769,0.24541616439819336
id05036,0.06982002407312393,0.9283767342567444,0.0018032467924058437
id14853,0.010151608847081661,0.0039679803885519505,0.985880434513092
id16946,0.05843120068311691,0.036327410489320755,0.9052414298057556
id26804,0.050835978239774704,0.5580856800079346,0.39107832312583923
id24061,0.15404357016086578,0.6554802656173706,0.1904761791229248
id19861,0.9996874332427979,8.100935519905761e-05,0.00023150534252636135
id18210,0.4999891519546509,0.04228559136390686,0.4577252268791199
id24313,0.18348391354084015,0.006475674454122782,0.8100404739379883
id15960,0.027857724577188492,0.8604342937469482,0.11170797049999237
id14037,0.9754618406295776,0.012603216804564,0.011934932321310043
id17785,0.0023881136439740658,0.033814188092947006,0.9637976884841919
id19362,0.02444443106651306,0.030312342569231987,0.9452431797981262
id10372,0.9993520379066467,0.00036701239878311753,0.00028085874509997666
id03061,0.7687631249427795,0.2125244289636612,0.01871241070330143
id27583,1.6787229469628073e-05,0.004662476480007172,0.995320737361908
id22055,0.7749292850494385,0.04109039530158043,0.18398039042949677
id07920,0.13205014169216156,0.8605361580848694,0.007413751445710659
id16813,0.4584493041038513,0.013351348228752613,0.5281993746757507
id03088,0.18866968154907227,0.25454041361808777,0.5567898750305176
id03026,0.08091220259666443,0.9003525376319885,0.018735220655798912
id09934,0.9940261840820312,0.00536384666338563,0.0006098748999647796
id21452,0.9869677424430847,0.0019948771223425865,0.011037366464734077
id05576,0.004157323390245438,0.15641170740127563,0.8394309282302856
id22391,0.10453661531209946,0.05644097179174423,0.8390223979949951
id10554,0.6235604286193848,0.015613507479429245,0.3608260750770569
id03291,0.026323501020669937,0.048298660665750504,0.9253779053688049
id23280,0.9500412940979004,0.0012077445862814784,0.04875096306204796
id17777,0.0005926701123826206,5.244322892394848e-05,0.999354898929596
id24574,0.861915647983551,0.08688277006149292,0.05120151489973068
id05459,0.1883588433265686,0.8096750974655151,0.001966028707101941
id02724,0.07671397924423218,0.037656575441360474,0.8856294751167297
id27678,0.971039891242981,0.01726563833653927,0.011694492772221565
id21722,0.0028827206697314978,0.9840080738067627,0.013109219260513783
id18139,0.8956543207168579,0.06681045144796371,0.037535179406404495
id16264,0.07049205154180527,0.927062451839447,0.002445419318974018
id14537,0.8051276206970215,0.08752009272575378,0.10735224187374115
id18814,0.9945975542068481,0.0037375367246568203,0.0016648647142574191
id08331,0.09351080656051636,0.8550310730934143,0.051458220928907394
id03963,0.9985772371292114,0.0005795954493805766,0.0008431326714344323
id07558,0.9916268587112427,0.00028210750315338373,0.008091029711067677
id26275,0.9581137895584106,0.015478450804948807,0.026407800614833832
id26188,0.14043597877025604,0.8412337303161621,0.018330302089452744
id06789,0.2806490361690521,0.3431653082370758,0.37618568539619446
id21788,0.6458005309104919,0.3019951283931732,0.05220434069633484
id13972,0.8581870198249817,0.0386989526450634,0.103114053606987
id08643,0.9998375177383423,9.951058018486947e-05,6.287694122875109e-05
id09642,0.008376793004572392,0.9877534508705139,0.0038697361014783382
id14054,0.900917649269104,0.03256174921989441,0.06652069091796875
id12216,0.03814367949962616,0.006917176768183708,0.9549391865730286
id09211,0.0347583144903183,0.9635727405548096,0.0016689341282472014
id16903,0.002517953049391508,0.9966261386871338,0.000855877879075706
id18976,1.9736139620363247e-06,0.012930656783282757,0.9870674014091492
id01861,0.8990408182144165,0.07330524921417236,0.02765396609902382
id22745,0.05159880593419075,0.8899614810943604,0.05843967944383621
id03560,0.7522079348564148,0.214557945728302,0.03323407098650932
id17799,0.9992863535881042,0.0004814777639694512,0.0002321341453352943
id12387,0.12787900865077972,0.23872511088848114,0.6333958506584167
id09450,0.6086015701293945,0.08073021471500397,0.3106682300567627
id18088,0.00996886845678091,0.0045163328759372234,0.985514760017395
id21697,0.9979750514030457,0.0013819582527503371,0.000642965140286833
id26128,8.227677426475566e-06,0.9999904632568359,1.2632758625841234e-06
id27462,0.003593004308640957,0.007422812283039093,0.9889841675758362
id19394,0.9998268485069275,0.0001397327723680064,3.343258867971599e-05
id19929,0.3534902334213257,0.6426374912261963,0.003872283734381199
id16056,0.315307080745697,0.3353283703327179,0.3493645489215851
id08756,0.2316553294658661,0.0027515653055161238,0.7655931115150452
id09203,0.014802640303969383,0.9693673253059387,0.015830017626285553
id14098,0.9977630376815796,0.0015462079318240285,0.0006906544440425932
id24641,0.7400687336921692,0.1419592946767807,0.11797201633453369
id24507,0.0016947182593867183,0.9928632378578186,0.00544202933087945
id20161,0.8222298622131348,0.1285923272371292,0.04917776584625244
id11710,0.19415315985679626,0.00626735482364893,0.7995794415473938
id15751,0.45110002160072327,0.15291979908943176,0.39598023891448975
id06617,0.4587515592575073,0.059222377836704254,0.482026070356369
id19131,0.7968162894248962,0.049142513424158096,0.15404117107391357
id02796,0.5348889827728271,0.431884229183197,0.03322683647274971
id15575,0.014813828282058239,0.9629536271095276,0.022232549265027046
id21828,0.9306998252868652,0.026601510122418404,0.04269872233271599
id15093,0.07744593918323517,0.8988605737686157,0.023693444207310677
id27867,0.32063162326812744,0.06242672726511955,0.6169416904449463
id19315,0.2499379813671112,0.0305264201015234,0.7195355892181396
id19398,0.7362038493156433,0.25936204195022583,0.004434082191437483
id01572,0.003908795770257711,0.917753279209137,0.0783378928899765
id09781,0.6483665704727173,0.34442007541656494,0.007213357370346785
id19278,0.687030017375946,0.17379948496818542,0.13917048275470734
id11852,0.03903760015964508,0.03667808696627617,0.9242843389511108
id07067,0.12723509967327118,0.10653407126665115,0.7662308216094971
id08550,0.008133837953209877,0.9918654561042786,7.346361599047668e-07
id02634,0.9011952877044678,0.015435897745192051,0.08336886018514633
id02449,0.9126713871955872,0.06871049851179123,0.018618112429976463
id10359,0.790264904499054,0.08159787207841873,0.12813721597194672
id00217,0.16500750184059143,0.7817021608352661,0.05329026281833649
id20848,0.004140219185501337,0.994255006313324,0.001604809775017202
id20229,0.19612757861614227,0.8038086891174316,6.370698247337714e-05
id02211,0.5492591857910156,0.3651728332042694,0.0855678915977478
id08435,0.39202553033828735,0.5191156268119812,0.08885890990495682
id23681,0.09542474150657654,0.02249591238796711,0.8820793628692627
id00571,0.4727180600166321,0.24276404082775116,0.28451788425445557
id16280,7.874179573263973e-06,1.5714947494416265e-06,0.9999905824661255
id15022,0.5649503469467163,0.2523232102394104,0.1827264428138733
id08040,0.023598169907927513,0.11735480278730392,0.8590470552444458
id18087,0.8882228136062622,0.056299105286598206,0.055478185415267944
id11280,0.9945171475410461,0.005467056296765804,1.581273136253003e-05
id21543,0.4145674705505371,0.45773234963417053,0.12770025432109833
id00245,0.9943517446517944,1.991808312595822e-05,0.0056282817386090755
id13745,0.0017244028858840466,2.1161943095648894e-06,0.998273491859436
id15734,0.8030157089233398,0.18055292963981628,0.016431359574198723
id22572,0.04630725458264351,0.9477279186248779,0.005964762531220913
id12741,0.007546046748757362,9.343404235551134e-05,0.992360532283783
id16477,0.47791600227355957,0.44787463545799255,0.0742093175649643
id26261,6.345482006508973e-08,0.0001016800306388177,0.9998981952667236
id15867,0.754234254360199,0.18137933313846588,0.06438639760017395
id10479,0.9886465668678284,0.0036324793472886086,0.0077209253795444965
id17736,0.00022192805772647262,0.00010302420560037717,0.9996750354766846
id17768,0.00024113171093631536,0.007441102061420679,0.992317795753479
id14172,0.8840792179107666,0.04355814680457115,0.07236253470182419
id01972,0.056072354316711426,0.00592771964147687,0.9379999041557312
id10962,0.9977959394454956,0.000627148081548512,0.0015768411103636026
id16692,0.4980742931365967,0.45073801279067993,0.051187776029109955
id25471,4.4201966375112534e-05,0.9999425411224365,1.3229137948655989e-05
id05603,0.011075574904680252,0.9829368591308594,0.005987601820379496
id15340,0.744222104549408,0.0608556866645813,0.19492223858833313
id22971,0.923589289188385,0.0469527393579483,0.02945794351398945
id06765,0.07081998884677887,0.8755468130111694,0.053633179515600204
id19864,0.9349743127822876,0.03037187084555626,0.03465384989976883
id15834,0.1612176150083542,0.6465600728988647,0.19222229719161987
id17395,0.011487620882689953,0.019492847844958305,0.9690194725990295
id02585,0.46659746766090393,0.4053484797477722,0.12805408239364624
id13154,0.9984521865844727,0.00028162432136014104,0.0012661346700042486
id12972,0.44307053089141846,0.23930001258850098,0.31762954592704773
id11103,0.7639145255088806,0.11946780234575272,0.11661762744188309
